Rk,Year,Date,Region,Round,Seed0,School0,Seed1,School1,OT,Diff,City,State,Zipcode,Latitude,Longitude
1353,2006,March 19 2006,1449,Second Round,3,1314,11,1206,,-5,Dayton,OH,45401,39.7505,-84.2686
1388,2006,March 17 2006,1449,First Round,3,1314,14,1293,,4,Dayton,OH,45401,39.7505,-84.2686
1379,2006,March 17 2006,1449,First Round,6,1277,11,1206,,-10,Dayton,OH,45401,39.7505,-84.2686
1361,2006,March 19 2006,Minneapolis,Second Round,7,1207,2,1326,,18,Dayton,OH,45401,39.7505,-84.2686
1400,2006,March 17 2006,Minneapolis,First Round,7,1207,10,1320,,5,Dayton,OH,45401,39.7505,-84.2686
1409,2006,March 17 2006,Minneapolis,First Round,7,1207,10,1320,,5,Dayton,OH,45401,39.7505,-84.2686
1362,2006,March 19 2006,1449,Second Round,11,1206,3,1314,,5,Dayton,OH,45401,39.7505,-84.2686
1410,2006,March 17 2006,1449,First Round,11,1206,6,1277,,10,Dayton,OH,45401,39.7505,-84.2686
1345,2006,March 23 2006,1324,Regional Semifinal,13,1133,1,1272,,-16,Oakland,CA,94601,37.7806,-122.2166
1329,2006,March 25 2006,1324,Regional Final,2,1417,1,1272,,5,Oakland,CA,94601,37.7806,-122.2166
1342,2006,March 23 2006,1324,Regional Semifinal,2,1417,3,1211,,2,Oakland,CA,94601,37.7806,-122.2166
1327,2006,March 25 2006,1324,Regional Final,1,1272,2,1417,,-5,Oakland,CA,94601,37.7806,-122.2166
1339,2006,March 23 2006,1324,Regional Semifinal,1,1272,13,1133,,16,Oakland,CA,94601,37.7806,-122.2166
1346,2006,March 23 2006,1324,Regional Semifinal,3,1211,2,1417,,-2,Oakland,CA,94601,37.7806,-122.2166
1416,2006,March 16 2006,1449,First Round,12,1429,5,1449,,-14,San Diego,CA,92101,32.7185,-117.1593
1375,2006,March 18 2006,1449,Second Round,4,1228,5,1449,,-3,San Diego,CA,92101,32.7185,-117.1593
1439,2006,March 16 2006,1449,First Round,4,1228,13,1102,,9,San Diego,CA,92101,32.7185,-117.1593
1434,2006,March 16 2006,1324,First Round,15,1125,2,1417,,-34,San Diego,CA,92101,32.7185,-117.1593
1373,2006,March 18 2006,1324,Second Round,10,1104,2,1417,,-3,San Diego,CA,92101,32.7185,-117.1593
1435,2006,March 16 2006,1324,First Round,10,1104,7,1266,,5,San Diego,CA,92101,32.7185,-117.1593
1436,2006,March 16 2006,1449,First Round,13,1102,4,1228,,-9,San Diego,CA,92101,32.7185,-117.1593
1366,2006,March 18 2006,1449,Second Round,5,1449,4,1228,,3,San Diego,CA,92101,32.7185,-117.1593
1415,2006,March 16 2006,1449,First Round,5,1449,12,1429,,14,San Diego,CA,92101,32.7185,-117.1593
1367,2006,March 18 2006,1324,Second Round,2,1417,10,1104,,3,San Diego,CA,92101,32.7185,-117.1593
1421,2006,March 16 2006,1324,First Round,2,1417,15,1125,,34,San Diego,CA,92101,32.7185,-117.1593
1412,2006,March 16 2006,1324,First Round,7,1266,10,1104,,-5,San Diego,CA,92101,32.7185,-117.1593
1333,2006,March 24 2006,1449,Regional Semifinal,7,1455,11,1206,,-8,Washington,DC,20001,38.9122,-77.0177
1331,2006,March 24 2006,1449,Regional Semifinal,5,1449,1,1163,OT,-6,Washington,DC,20001,38.9122,-77.0177
1325,2006,March 26 2006,1449,Regional Final,11,1206,1,1163,OT,2,Washington,DC,20001,38.9122,-77.0177
1337,2006,March 24 2006,1449,Regional Semifinal,11,1206,7,1455,,8,Washington,DC,20001,38.9122,-77.0177
1324,2006,March 26 2006,1449,Regional Final,1,1163,11,1206,OT,-2,Washington,DC,20001,38.9122,-77.0177
1334,2006,March 24 2006,1449,Regional Semifinal,1,1163,5,1449,OT,6,Washington,DC,20001,38.9122,-77.0177
1355,2006,March 19 2006,Atlanta,Second Round,14,1322,6,1452,,-13,Auburn Hills,MI,48321,42.6601,-83.3863
1391,2006,March 17 2006,Atlanta,First Round,14,1322,3,1234,,1,Auburn Hills,MI,48321,42.6601,-83.3863
1381,2006,March 17 2006,1324,First Round,12,1245,5,1338,,-15,Auburn Hills,MI,48321,42.6601,-83.3863
1398,2006,March 17 2006,1324,First Round,4,1242,13,1133,,-4,Auburn Hills,MI,48321,42.6601,-83.3863
1407,2006,March 17 2006,1324,First Round,4,1242,13,1133,,-4,Auburn Hills,MI,48321,42.6601,-83.3863
1358,2006,March 19 2006,1324,Second Round,9,1137,1,1272,,-16,Auburn Hills,MI,48321,42.6601,-83.3863
1393,2006,March 17 2006,1324,First Round,13,1133,4,1242,,4,Auburn Hills,MI,48321,42.6601,-83.3863
1402,2006,March 17 2006,1324,First Round,13,1133,4,1242,,4,Auburn Hills,MI,48321,42.6601,-83.3863
1349,2006,March 19 2006,Atlanta,Second Round,6,1452,14,1322,,13,Auburn Hills,MI,48321,42.6601,-83.3863
1383,2006,March 17 2006,Atlanta,First Round,6,1452,11,1356,,18,Auburn Hills,MI,48321,42.6601,-83.3863
1347,2006,March 19 2006,1324,Second Round,1,1272,9,1137,,16,Auburn Hills,MI,48321,42.6601,-83.3863
1399,2006,March 17 2006,Atlanta,First Round,3,1234,14,1322,,-1,Auburn Hills,MI,48321,42.6601,-83.3863
1408,2006,March 17 2006,Atlanta,First Round,3,1234,14,1322,,-1,Auburn Hills,MI,48321,42.6601,-83.3863
1317,2006,April 3 2006,National,National Final,2,1417,3,1196,,-16,Indianapolis,IN,46201,39.775,-86.1093
1320,2006,April 1 2006,National,National Semifinal,2,1417,4,1261,,14,Indianapolis,IN,46201,39.775,-86.1093
1319,2006,April 1 2006,National,National Semifinal,4,1261,2,1417,,-14,Indianapolis,IN,46201,39.775,-86.1093
1321,2006,April 1 2006,National,National Semifinal,11,1206,3,1196,,-15,Indianapolis,IN,46201,39.775,-86.1093
1318,2006,April 3 2006,National,National Final,3,1196,2,1417,,16,Indianapolis,IN,46201,39.775,-86.1093
1322,2006,April 1 2006,National,National Semifinal,3,1196,11,1206,,15,Indianapolis,IN,46201,39.775,-86.1093
1330,2006,March 25 2006,Atlanta,Regional Final,2,1400,4,1261,OT,-10,Atlanta,GA,30301,33.8444,-84.474
1343,2006,March 23 2006,Atlanta,Regional Semifinal,2,1400,6,1452,,3,Atlanta,GA,30301,33.8444,-84.474
1341,2006,March 23 2006,Atlanta,Regional Semifinal,6,1452,2,1400,,-3,Atlanta,GA,30301,33.8444,-84.474
1328,2006,March 25 2006,Atlanta,Regional Final,4,1261,2,1400,OT,10,Atlanta,GA,30301,33.8444,-84.474
1340,2006,March 23 2006,Atlanta,Regional Semifinal,4,1261,1,1181,,8,Atlanta,GA,30301,33.8444,-84.474
1344,2006,March 23 2006,Atlanta,Regional Semifinal,1,1181,4,1261,,-8,Atlanta,GA,30301,33.8444,-84.474
1351,2006,March 19 2006,Atlanta,Second Round,2,1400,10,1301,,21,Dallas,TX,75201,32.7904,-96.8044
1385,2006,March 17 2006,Atlanta,First Round,2,1400,15,1335,,8,Dallas,TX,75201,32.7904,-96.8044
1401,2006,March 17 2006,1324,First Round,9,1137,8,1116,,4,Dallas,TX,75201,32.7904,-96.8044
1359,2006,March 19 2006,1324,Second Round,13,1133,5,1338,,6,Dallas,TX,75201,32.7904,-96.8044
1352,2006,March 19 2006,1324,Second Round,5,1338,13,1133,,-6,Dallas,TX,75201,32.7904,-96.8044
1354,2006,March 19 2006,Atlanta,Second Round,10,1301,2,1400,,-21,Dallas,TX,75201,32.7904,-96.8044
1389,2006,March 17 2006,Atlanta,First Round,10,1301,7,1143,,6,Dallas,TX,75201,32.7904,-96.8044
1380,2006,March 17 2006,1324,First Round,1,1272,16,1331,,16,Dallas,TX,75201,32.7904,-96.8044
1394,2006,March 17 2006,1324,First Round,8,1116,9,1137,,-4,Dallas,TX,75201,32.7904,-96.8044
1403,2006,March 17 2006,1324,First Round,8,1116,9,1137,,-4,Dallas,TX,75201,32.7904,-96.8044
1423,2006,March 16 2006,1449,First Round,15,1457,2,1397,,-2,Greensboro,NC,27395,36.0446,-79.8596
1368,2006,March 18 2006,1449,Second Round,2,1397,7,1455,,-7,Greensboro,NC,27395,36.0446,-79.8596
1419,2006,March 16 2006,1449,First Round,2,1397,15,1457,,2,Greensboro,NC,27395,36.0446,-79.8596
1417,2006,March 16 2006,Atlanta,First Round,16,1380,1,1181,,-16,Greensboro,NC,27395,36.0446,-79.8596
1365,2006,March 18 2006,1449,Second Round,7,1455,2,1397,,7,Greensboro,NC,27395,36.0446,-79.8596
1414,2006,March 16 2006,1449,First Round,7,1455,10,1371,,20,Greensboro,NC,27395,36.0446,-79.8596
1430,2006,March 16 2006,Atlanta,First Round,9,1423,8,1203,OT,-3,Greensboro,NC,27395,36.0446,-79.8596
1425,2006,March 16 2006,1449,First Round,10,1371,7,1455,,-20,Greensboro,NC,27395,36.0446,-79.8596
1377,2006,March 18 2006,Atlanta,Second Round,8,1203,1,1181,,-13,Greensboro,NC,27395,36.0446,-79.8596
1441,2006,March 16 2006,Atlanta,First Round,8,1203,9,1423,OT,3,Greensboro,NC,27395,36.0446,-79.8596
1371,2006,March 18 2006,Atlanta,Second Round,1,1181,8,1203,,13,Greensboro,NC,27395,36.0446,-79.8596
1432,2006,March 16 2006,Atlanta,First Round,1,1181,16,1380,,16,Greensboro,NC,27395,36.0446,-79.8596
1424,2006,March 16 2006,Minneapolis,First Round,14,1375,3,1196,,-26,Jacksonville,FL,32099,30.3375,-81.7686
1363,2006,March 18 2006,Minneapolis,Second Round,11,1454,3,1196,,-22,Jacksonville,FL,32099,30.3375,-81.7686
1411,2006,March 16 2006,Minneapolis,First Round,11,1454,6,1328,,8,Jacksonville,FL,32099,30.3375,-81.7686
1437,2006,March 16 2006,Atlanta,First Round,13,1233,4,1261,,-16,Jacksonville,FL,32099,30.3375,-81.7686
1369,2006,March 18 2006,Atlanta,Second Round,12,1401,4,1261,,-1,Jacksonville,FL,32099,30.3375,-81.7686
1420,2006,March 16 2006,Atlanta,First Round,12,1401,5,1393,,8,Jacksonville,FL,32099,30.3375,-81.7686
1418,2006,March 16 2006,Atlanta,First Round,5,1393,12,1401,,-8,Jacksonville,FL,32099,30.3375,-81.7686
1431,2006,March 16 2006,Minneapolis,First Round,6,1328,11,1454,,-8,Jacksonville,FL,32099,30.3375,-81.7686
1364,2006,March 18 2006,Atlanta,Second Round,4,1261,12,1401,,1,Jacksonville,FL,32099,30.3375,-81.7686
1413,2006,March 16 2006,Atlanta,First Round,4,1261,13,1233,,16,Jacksonville,FL,32099,30.3375,-81.7686
1378,2006,March 18 2006,Minneapolis,Second Round,3,1196,11,1454,,22,Jacksonville,FL,32099,30.3375,-81.7686
1442,2006,March 16 2006,Minneapolis,First Round,3,1196,14,1375,,26,Jacksonville,FL,32099,30.3375,-81.7686
1323,2006,March 26 2006,Minneapolis,Regional Final,1,1437,3,1196,,-13,Minneapolis,MN,55400,44.9462,-93.2
1332,2006,March 24 2006,Minneapolis,Regional Semifinal,1,1437,4,1130,OT,1,Minneapolis,MN,55400,44.9462,-93.2
1336,2006,March 24 2006,Minneapolis,Regional Semifinal,7,1207,3,1196,,-4,Minneapolis,MN,55400,44.9462,-93.2
1326,2006,March 26 2006,Minneapolis,Regional Final,3,1196,1,1437,,13,Minneapolis,MN,55400,44.9462,-93.2
1338,2006,March 24 2006,Minneapolis,Regional Semifinal,3,1196,7,1207,,4,Minneapolis,MN,55400,44.9462,-93.2
1335,2006,March 24 2006,Minneapolis,Regional Semifinal,4,1130,1,1437,OT,-1,Minneapolis,MN,55400,44.9462,-93.2
1386,2006,March 17 2006,Minneapolis,First Round,16,1284,1,1437,,-13,Philadelphia,PA,19019,40.0018,-75.1179
1397,2006,March 17 2006,1449,First Round,9,1412,8,1246,,-5,Philadelphia,PA,19019,40.0018,-75.1179
1406,2006,March 17 2006,1449,First Round,9,1412,8,1246,,-5,Philadelphia,PA,19019,40.0018,-75.1179
1350,2006,March 19 2006,Minneapolis,Second Round,1,1437,8,1112,,4,Philadelphia,PA,19019,40.0018,-75.1179
1384,2006,March 17 2006,Minneapolis,First Round,1,1437,16,1284,,13,Philadelphia,PA,19019,40.0018,-75.1179
1348,2006,March 19 2006,1449,Second Round,8,1246,1,1163,,-4,Philadelphia,PA,19019,40.0018,-75.1179
1382,2006,March 17 2006,1449,First Round,8,1246,9,1412,,5,Philadelphia,PA,19019,40.0018,-75.1179
1357,2006,March 19 2006,1449,Second Round,1,1163,8,1246,,4,Philadelphia,PA,19019,40.0018,-75.1179
1360,2006,March 19 2006,Minneapolis,Second Round,8,1112,1,1437,,-4,Philadelphia,PA,19019,40.0018,-75.1179
1395,2006,March 17 2006,Minneapolis,First Round,8,1112,9,1458,,19,Philadelphia,PA,19019,40.0018,-75.1179
1404,2006,March 17 2006,Minneapolis,First Round,8,1112,9,1458,,19,Philadelphia,PA,19019,40.0018,-75.1179
1396,2006,March 17 2006,1449,First Round,16,1107,1,1163,,-13,Philadelphia,PA,19019,40.0018,-75.1179
1405,2006,March 17 2006,1449,First Round,16,1107,1,1163,,-13,Philadelphia,PA,19019,40.0018,-75.1179
1427,2006,March 16 2006,Minneapolis,First Round,13,1334,4,1130,OT,-12,Salt Lake City,UT,84101,40.7559,-111.8967
1429,2006,March 16 2006,Minneapolis,First Round,5,1305,12,1285,,-8,Salt Lake City,UT,84101,40.7559,-111.8967
1370,2006,March 18 2006,Minneapolis,Second Round,12,1285,4,1130,,-13,Salt Lake City,UT,84101,40.7559,-111.8967
1428,2006,March 16 2006,Minneapolis,First Round,12,1285,5,1305,,8,Salt Lake City,UT,84101,40.7559,-111.8967
1422,2006,March 16 2006,1324,First Round,14,1462,3,1211,,-4,Salt Lake City,UT,84101,40.7559,-111.8967
1426,2006,March 16 2006,1324,First Round,11,1361,6,1231,,-4,Salt Lake City,UT,84101,40.7559,-111.8967
1374,2006,March 18 2006,1324,Second Round,6,1231,3,1211,,-10,Salt Lake City,UT,84101,40.7559,-111.8967
1438,2006,March 16 2006,1324,First Round,6,1231,11,1361,,4,Salt Lake City,UT,84101,40.7559,-111.8967
1376,2006,March 18 2006,1324,Second Round,3,1211,6,1231,,10,Salt Lake City,UT,84101,40.7559,-111.8967
1440,2006,March 16 2006,1324,First Round,3,1211,14,1462,,4,Salt Lake City,UT,84101,40.7559,-111.8967
1372,2006,March 18 2006,Minneapolis,Second Round,4,1130,12,1285,,13,Salt Lake City,UT,84101,40.7559,-111.8967
1433,2006,March 16 2006,Minneapolis,First Round,4,1130,13,1334,OT,12,Salt Lake City,UT,84101,40.7559,-111.8967
1300,2007,March 15 2007,Midwest,First Round,12,1330,5,1139,,-11,Buffalo,NY,14201,42.8967,-78.8846
1313,2007,March 15 2007,Midwest,First Round,12,1330,5,1139,,-11,Buffalo,NY,14201,42.8967,-78.8846
1239,2007,March 17 2007,West,Second Round,11,1433,3,1338,OT,-5,Buffalo,NY,14201,42.8967,-78.8846
1243,2007,March 17 2007,West,Second Round,3,1338,11,1433,OT,5,Buffalo,NY,14201,42.8967,-78.8846
1291,2007,March 15 2007,West,First Round,3,1338,14,1460,,21,Buffalo,NY,14201,42.8967,-78.8846
1301,2007,March 15 2007,West,First Round,3,1338,14,1460,,21,Buffalo,NY,14201,42.8967,-78.8846
1245,2007,March 17 2007,Midwest,Second Round,4,1268,5,1139,,-3,Buffalo,NY,14201,42.8967,-78.8846
1292,2007,March 15 2007,Midwest,First Round,4,1268,13,1172,,12,Buffalo,NY,14201,42.8967,-78.8846
1305,2007,March 15 2007,Midwest,First Round,4,1268,13,1172,,12,Buffalo,NY,14201,42.8967,-78.8846
1284,2007,March 15 2007,West,First Round,6,1181,11,1433,,-2,Buffalo,NY,14201,42.8967,-78.8846
1285,2007,March 15 2007,Midwest,First Round,13,1172,4,1268,,-12,Buffalo,NY,14201,42.8967,-78.8846
1235,2007,March 17 2007,Midwest,Second Round,5,1139,4,1268,,3,Buffalo,NY,14201,42.8967,-78.8846
1287,2007,March 15 2007,Midwest,First Round,5,1139,12,1330,,11,Buffalo,NY,14201,42.8967,-78.8846
1316,2007,March 13 2007,West,Opening Round,16,1310,16,1197,,8,Dayton,OH,45401,39.7505,-84.2686
1315,2007,March 13 2007,West,Opening Round,16,1197,16,1310,,-8,Dayton,OH,45401,39.7505,-84.2686
1232,2007,March 18 2007,South,Second Round,7,1305,2,1272,,-16,New Orleans,LA,70112,29.9605,-90.0753
1276,2007,March 16 2007,South,First Round,7,1305,10,1166,OT,6,New Orleans,LA,70112,29.9605,-90.0753
1272,2007,March 16 2007,Midwest,First Round,16,1238,1,1196,,-43,New Orleans,LA,70112,29.9605,-90.0753
1228,2007,March 18 2007,Midwest,Second Round,9,1345,1,1196,,-7,New Orleans,LA,70112,29.9605,-90.0753
1266,2007,March 16 2007,Midwest,First Round,9,1345,8,1112,,9,New Orleans,LA,70112,29.9605,-90.0753
1281,2007,March 16 2007,South,First Round,15,1317,2,1272,,-15,New Orleans,LA,70112,29.9605,-90.0753
1229,2007,March 18 2007,South,Second Round,2,1272,7,1305,,16,New Orleans,LA,70112,29.9605,-90.0753
1268,2007,March 16 2007,South,First Round,2,1272,15,1317,,15,New Orleans,LA,70112,29.9605,-90.0753
1219,2007,March 18 2007,Midwest,Second Round,1,1196,9,1345,,7,New Orleans,LA,70112,29.9605,-90.0753
1251,2007,March 16 2007,Midwest,First Round,1,1196,16,1238,,43,New Orleans,LA,70112,29.9605,-90.0753
1252,2007,March 16 2007,South,First Round,10,1166,7,1305,OT,-6,New Orleans,LA,70112,29.9605,-90.0753
1254,2007,March 16 2007,Midwest,First Round,8,1112,9,1345,,-9,New Orleans,LA,70112,29.9605,-90.0753
1191,2007,March 31 2007,National,National Semifinal,2,1417,1,1196,,-10,Atlanta,GA,30301,33.8444,-84.474
1190,2007,April 2 2007,National,National Final,1,1326,1,1196,,-9,Atlanta,GA,30301,33.8444,-84.474
1194,2007,March 31 2007,National,National Semifinal,1,1326,2,1207,,7,Atlanta,GA,30301,33.8444,-84.474
1192,2007,March 31 2007,National,National Semifinal,2,1207,1,1326,,-7,Atlanta,GA,30301,33.8444,-84.474
1189,2007,April 2 2007,National,National Final,1,1196,1,1326,,9,Atlanta,GA,30301,33.8444,-84.474
1193,2007,March 31 2007,National,National Semifinal,1,1196,2,1417,,10,Atlanta,GA,30301,33.8444,-84.474
1279,2007,March 16 2007,West,First Round,16,1310,1,1242,,-40,Chicago,IL,60290,41.9613,-87.8849
1230,2007,March 18 2007,West,Second Round,1,1242,8,1246,,12,Chicago,IL,60290,41.9613,-87.8849
1273,2007,March 16 2007,West,First Round,1,1242,16,1310,,40,Chicago,IL,60290,41.9613,-87.8849
1220,2007,March 18 2007,Midwest,Second Round,2,1458,7,1424,,-6,Chicago,IL,60290,41.9613,-87.8849
1256,2007,March 16 2007,Midwest,First Round,2,1458,15,1394,,13,Chicago,IL,60290,41.9613,-87.8849
1260,2007,March 16 2007,West,First Round,9,1437,8,1246,,-9,Chicago,IL,60290,41.9613,-87.8849
1233,2007,March 18 2007,Midwest,Second Round,7,1424,2,1458,,6,Chicago,IL,60290,41.9613,-87.8849
1277,2007,March 16 2007,Midwest,First Round,7,1424,10,1210,,4,Chicago,IL,60290,41.9613,-87.8849
1261,2007,March 16 2007,Midwest,First Round,15,1394,2,1458,,-13,Chicago,IL,60290,41.9613,-87.8849
1231,2007,March 18 2007,West,Second Round,8,1246,1,1242,,-12,Chicago,IL,60290,41.9613,-87.8849
1274,2007,March 16 2007,West,First Round,8,1246,9,1437,,9,Chicago,IL,60290,41.9613,-87.8849
1269,2007,March 16 2007,Midwest,First Round,10,1210,7,1424,,-4,Chicago,IL,60290,41.9613,-87.8849
1225,2007,March 18 2007,South,Second Round,5,1397,4,1438,,3,Columbus,OH,43085,40.0999,-83.0157
1263,2007,March 16 2007,South,First Round,5,1397,12,1253,,35,Columbus,OH,43085,40.0999,-83.0157
1226,2007,March 18 2007,West,Second Round,4,1356,5,1439,,15,Columbus,OH,43085,40.0999,-83.0157
1264,2007,March 16 2007,West,First Round,4,1356,13,1221,,10,Columbus,OH,43085,40.0999,-83.0157
1275,2007,March 16 2007,South,First Round,12,1253,5,1397,,-35,Columbus,OH,43085,40.0999,-83.0157
1271,2007,March 16 2007,West,First Round,12,1228,5,1439,,-2,Columbus,OH,43085,40.0999,-83.0157
1270,2007,March 16 2007,West,First Round,13,1221,4,1356,,-10,Columbus,OH,43085,40.0999,-83.0157
1222,2007,March 18 2007,West,Second Round,5,1439,4,1356,,-15,Columbus,OH,43085,40.0999,-83.0157
1258,2007,March 16 2007,West,First Round,5,1439,12,1228,,2,Columbus,OH,43085,40.0999,-83.0157
1223,2007,March 18 2007,South,Second Round,4,1438,5,1397,,-3,Columbus,OH,43085,40.0999,-83.0157
1259,2007,March 16 2007,South,First Round,4,1438,13,1107,,27,Columbus,OH,43085,40.0999,-83.0157
1255,2007,March 16 2007,South,First Round,13,1107,4,1438,,-27,Columbus,OH,43085,40.0999,-83.0157
1205,2007,March 23 2007,East,Regional Semifinal,6,1435,2,1207,,-1,East Rutherford,NJ,7073,40.8385,-74.1041
1206,2007,March 23 2007,East,Regional Semifinal,5,1425,1,1314,,-10,East Rutherford,NJ,7073,40.8385,-74.1041
1198,2007,March 25 2007,East,Regional Final,1,1314,2,1207,OT,-12,East Rutherford,NJ,7073,40.8385,-74.1041
1208,2007,March 23 2007,East,Regional Semifinal,1,1314,5,1425,,10,East Rutherford,NJ,7073,40.8385,-74.1041
1196,2007,March 25 2007,East,Regional Final,2,1207,1,1314,OT,12,East Rutherford,NJ,7073,40.8385,-74.1041
1207,2007,March 23 2007,East,Regional Semifinal,2,1207,6,1435,,1,East Rutherford,NJ,7073,40.8385,-74.1041
1298,2007,March 15 2007,South,First Round,14,1335,3,1401,,-16,Lexington,KY,40501,38.0378,-84.6164
1311,2007,March 15 2007,South,First Round,14,1335,3,1401,,-16,Lexington,KY,40501,38.0378,-84.6164
1237,2007,March 17 2007,South,Second Round,9,1462,1,1326,OT,-7,Lexington,KY,40501,38.0378,-84.6164
1242,2007,March 17 2007,South,Second Round,3,1401,6,1257,,3,Lexington,KY,40501,38.0378,-84.6164
1250,2007,March 17 2007,South,Second Round,1,1326,9,1462,OT,7,Lexington,KY,40501,38.0378,-84.6164
1314,2007,March 15 2007,South,First Round,1,1326,16,1148,,21,Lexington,KY,40501,38.0378,-84.6164
1247,2007,March 17 2007,South,Second Round,6,1257,3,1401,,-3,Lexington,KY,40501,38.0378,-84.6164
1296,2007,March 15 2007,South,First Round,6,1257,11,1390,,20,Lexington,KY,40501,38.0378,-84.6164
1309,2007,March 15 2007,South,First Round,6,1257,11,1390,,20,Lexington,KY,40501,38.0378,-84.6164
1286,2007,March 15 2007,South,First Round,16,1148,1,1326,,-21,Lexington,KY,40501,38.0378,-84.6164
1288,2007,March 15 2007,South,First Round,8,1140,9,1462,,-2,Lexington,KY,40501,38.0378,-84.6164
1299,2007,March 15 2007,East,First Round,14,1331,3,1450,,-16,Sacramento,CA,94203,38.3805,-121.5554
1312,2007,March 15 2007,East,First Round,14,1331,3,1450,,-16,Sacramento,CA,94203,38.3805,-121.5554
1238,2007,March 17 2007,East,Second Round,3,1450,6,1435,OT,-4,Sacramento,CA,94203,38.3805,-121.5554
1240,2007,March 17 2007,East,Second Round,6,1435,3,1450,OT,4,Sacramento,CA,94203,38.3805,-121.5554
1241,2007,March 17 2007,West,Second Round,2,1417,7,1231,,5,Sacramento,CA,94203,38.3805,-121.5554
1246,2007,March 17 2007,West,Second Round,7,1231,2,1417,,-5,Sacramento,CA,94203,38.3805,-121.5554
1295,2007,March 15 2007,West,First Round,7,1231,10,1211,,13,Sacramento,CA,94203,38.3805,-121.5554
1308,2007,March 15 2007,West,First Round,7,1231,10,1211,,13,Sacramento,CA,94203,38.3805,-121.5554
1294,2007,March 15 2007,West,First Round,10,1211,7,1231,,-13,Sacramento,CA,94203,38.3805,-121.5554
1307,2007,March 15 2007,West,First Round,10,1211,7,1231,,-13,Sacramento,CA,94203,38.3805,-121.5554
1302,2007,March 15 2007,East,First Round,11,1203,6,1435,,-33,Sacramento,CA,94203,38.3805,-121.5554
1213,2007,March 22 2007,South,Regional Semifinal,5,1397,1,1326,,-1,San Antonio,TX,78201,29.4711,-98.5356
1212,2007,March 22 2007,South,Regional Semifinal,3,1401,2,1272,,-1,San Antonio,TX,78201,29.4711,-98.5356
1202,2007,March 24 2007,South,Regional Final,1,1326,2,1272,,16,San Antonio,TX,78201,29.4711,-98.5356
1218,2007,March 22 2007,South,Regional Semifinal,1,1326,5,1397,,1,San Antonio,TX,78201,29.4711,-98.5356
1199,2007,March 24 2007,South,Regional Final,2,1272,1,1326,,-16,San Antonio,TX,78201,29.4711,-98.5356
1216,2007,March 22 2007,South,Regional Semifinal,2,1272,3,1401,,1,San Antonio,TX,78201,29.4711,-98.5356
1214,2007,March 22 2007,West,Regional Semifinal,4,1356,1,1242,,-3,San Jose,CA,95101,37.3894,-121.8868
1200,2007,March 24 2007,West,Regional Final,1,1242,2,1417,,-13,San Jose,CA,95101,37.3894,-121.8868
